QUEST ID,BRANDMOSTUSED,30DAYBRAND,BRAND TYPE,,,,
22020356,112,4,full flavoured,,,,
22102475,112,4,full flavoured,,,,
22143574,112,4,full flavoured,,,,
22224278,112,4,full flavoured,,,,
22336426,112,4,full flavoured,,,,
22375475,112,4,full flavoured,,,,
22457828,112,4,full flavoured,,,,
22516059,112,4,full flavoured,,,,
22555174,112,4,full flavoured,,,,
22620787,112,4,full flavoured,,,,
22670017,112,4,full flavoured,,,,
22672380,112,4,full flavoured,,,,
22695810,112,4,full flavoured,,,,
22745857,112,4,full flavoured,,,,
22859576,112,4,full flavoured,,,,
22895300,112,4,full flavoured,,,,
23040358,112,4,full flavoured,,,,
23043366,112,4,full flavoured,,,,
23065194,112,4,full flavoured,,,,
23081778,112,4,full flavoured,,,,
23106316,112,4,full flavoured,,,,
23123434,112,4,full flavoured,,,,
23149848,112,4,full flavoured,,,,
23191329,112,4,full flavoured,,,,
23231259,112,4,full flavoured,,,,
23240598,112,4,full flavoured,,,,
23262519,112,4,full flavoured,,,,
23366719,112,4,full flavoured,,,,
23400025,112,4,full flavoured,,,,
23460383,112,4,full flavoured,,,,
23527213,112,4,full flavoured,,,,
23686358,112,4,full flavoured,,,,
23696428,112,4,full flavoured,,,,
23717529,112,4,full flavoured,,,,
23749794,112,4,full flavoured,,,,
23756394,112,4,full flavoured,,,,
23768636,112,4,full flavoured,,,,
23771564,112,4,full flavoured,,,,
23858590,112,4,full flavoured,,,,
23869433,112,4,full flavoured,,,,
23881925,112,4,full flavoured,,,,
23884773,112,4,full flavoured,,,,
23902866,112,4,full flavoured,,,,
23918179,112,4,full flavoured,,,,
23937790,112,4,full flavoured,,,,
23953583,112,4,full flavoured,,,,
23953597,112,4,full flavoured,,,,
23960395,112,4,full flavoured,,,,
23999246,112,4,full flavoured,,,,
24059055,112,4,full flavoured,,,,
24088944,112,4,full flavoured,,,,
24329345,112,4,full flavoured,,,,
24336670,112,4,full flavoured,,,,
24353863,112,4,full flavoured,,,,
24394586,112,4,full flavoured,,,,
24665256,112,4,full flavoured,,,,
24673138,112,4,full flavoured,,,,
24808156,112,4,full flavoured,,,,
24885866,112,4,full flavoured,,,,
24916636,112,4,full flavoured,,,,
24922534,112,4,full flavoured,,,,
24963406,112,4,full flavoured,,,,
24965293,112,4,full flavoured,,,,
25051134,112,4,full flavoured,,,,
25075229,112,4,full flavoured,,,,
25095256,112,4,full flavoured,,,,
25120156,112,4,full flavoured,,,,
25132074,112,4,full flavoured,,,,
25147419,112,4,full flavoured,,,,
25147735,112,4,full flavoured,,,,
25152038,112,4,full flavoured,,,,
25157786,112,4,full flavoured,,,,
25159600,112,4,full flavoured,,,,
25164739,112,4,full flavoured,,,,
25172659,112,4,full flavoured,,,,
25173225,112,4,full flavoured,,,,
25196250,112,4,full flavoured,,,,
25283964,112,4,full flavoured,,,,
25319699,112,4,full flavoured,,,,
25341124,112,4,full flavoured,,,,
25341365,112,4,full flavoured,,,,
25342977,112,4,full flavoured,,,,
25359708,112,4,full flavoured,,,,
25374247,112,4,full flavoured,,,,
25375053,112,4,full flavoured,,,,
25393449,112,4,full flavoured,,,,
25434939,112,4,full flavoured,,,,
25438664,112,4,full flavoured,,,,
25480993,112,4,full flavoured,,,,
25546804,112,4,full flavoured,,,,
25627245,112,4,full flavoured,,,,
25666047,112,4,full flavoured,,,,
25688144,112,4,full flavoured,,,,
25728700,112,4,full flavoured,,,,
25729106,112,4,full flavoured,,,,
25732793,112,4,full flavoured,,,,
25762850,112,4,full flavoured,,,,
25770469,112,4,full flavoured,,,,
25790199,112,4,full flavoured,,,,
25798633,112,4,full flavoured,,,,
25875589,112,4,full flavoured,,,,
25878974,112,4,full flavoured,,,,
25886578,112,4,full flavoured,,,,
25961596,112,4,full flavoured,,,,
25968870,112,4,full flavoured,,,,
25970784,112,4,full flavoured,,,,
25989986,112,4,full flavoured,,,,
26058724,112,4,full flavoured,,,,
26110586,112,4,full flavoured,,,,
26135223,112,4,full flavoured,,,,
26149135,112,4,full flavoured,,,,
26168119,112,4,full flavoured,,,,
26193510,112,4,full flavoured,,,,
26206700,112,4,full flavoured,,,,
26260896,112,4,full flavoured,,,,
26419108,112,4,full flavoured,,,,
26481577,112,4,full flavoured,,,,
26560159,112,4,full flavoured,,,,
26624279,112,4,full flavoured,,,,
26642645,112,4,full flavoured,,,,
26700414,112,4,full flavoured,,,,
26757825,112,4,full flavoured,,,,
26871849,112,4,full flavoured,,,,
26926215,112,4,full flavoured,,,,
27003755,112,4,full flavoured,,,,
27064753,112,4,full flavoured,,,,
27088909,112,4,full flavoured,,,,
27099579,112,4,full flavoured,,,,
27103429,112,4,full flavoured,,,,
27105287,112,4,full flavoured,,,,
27138150,112,4,full flavoured,,,,
27181559,112,4,full flavoured,,,,
27200500,112,4,full flavoured,,,,
27210943,112,4,full flavoured,,,,
27238169,112,4,full flavoured,,,,
27239423,112,4,full flavoured,,,,
27243514,112,4,full flavoured,,,,
27245287,112,4,full flavoured,,,,
27252264,112,4,full flavoured,,,,
27283109,112,4,full flavoured,,,,
27288423,112,4,full flavoured,,,,
27321253,112,4,full flavoured,,,,
27338927,112,4,full flavoured,,,,
27339120,112,4,full flavoured,,,,
27357775,112,4,full flavoured,,,,
27387183,112,4,full flavoured,,,,
27450556,112,4,full flavoured,,,,
27457845,112,4,full flavoured,,,,
27509976,112,4,full flavoured,,,,
27529950,112,4,full flavoured,,,,
27536734,112,4,full flavoured,,,,
27539058,112,4,full flavoured,,,,
27582127,112,4,full flavoured,,,,
27637276,112,4,full flavoured,,,,
27640490,112,4,full flavoured,,,,
27654746,112,4,full flavoured,,,,
27802959,112,4,full flavoured,,,,
27836346,112,4,full flavoured,,,,
27945793,112,4,full flavoured,,,,
27991253,112,4,full flavoured,,,,
28004283,112,4,full flavoured,,,,
28093963,112,4,full flavoured,,,,
28410748,112,4,full flavoured,,,,
28454440,112,4,full flavoured,,,,
28511224,112,4,full flavoured,,,,
28513920,112,4,full flavoured,,,,
28553520,112,4,full flavoured,,,,
28575589,112,4,full flavoured,,,,
28654307,112,4,full flavoured,,,,
28838217,112,4,full flavoured,,,,
29007860,112,4,full flavoured,,,,
29010160,112,4,full flavoured,,,,
29058666,112,4,full flavoured,,,,
29068694,112,4,full flavoured,,,,
29090535,112,4,full flavoured,,,,
29155144,112,4,full flavoured,,,,
29185834,112,4,full flavoured,,,,
29241354,112,4,full flavoured,,,,
29297399,112,4,full flavoured,,,,
29314350,112,4,full flavoured,,,,
29325004,112,4,full flavoured,,,,
29336258,112,4,full flavoured,,,,
29345087,112,4,full flavoured,,,,
29371695,112,4,full flavoured,,,,
29386333,112,4,full flavoured,,,,
29414637,112,4,full flavoured,,,,
29419880,112,4,full flavoured,,,,
29423009,112,4,full flavoured,,,,
29442343,112,4,full flavoured,,,,
29467805,112,4,full flavoured,,,,
29509508,112,4,full flavoured,,,,
29512826,112,4,full flavoured,,,,
29524136,112,4,full flavoured,,,,
29527719,112,4,full flavoured,,,,
29540546,112,4,full flavoured,,,,
29624678,112,4,full flavoured,,,,
29642860,112,4,full flavoured,,,,
29687637,112,4,full flavoured,,,,
29725173,112,4,full flavoured,,,,
29736596,112,4,full flavoured,,,,
29761095,112,4,full flavoured,,,,
29761279,112,4,full flavoured,,,,
29768587,112,4,full flavoured,,,,
29772447,112,4,full flavoured,,,,
29805556,112,4,full flavoured,,,,
29813046,112,4,full flavoured,,,,
29816097,112,4,full flavoured,,,,
29875228,112,4,full flavoured,,,,
29898777,112,4,full flavoured,,,,
29952595,112,4,full flavoured,,,,
29953674,112,4,full flavoured,,,,
29968275,112,4,full flavoured,,,,
29981498,112,4,full flavoured,,,,
30026265,112,4,full flavoured,,,,
30219697,112,4,full flavoured,,,,
30355114,112,4,full flavoured,,,,
30492470,112,4,full flavoured,,,,
30767375,112,4,full flavoured,,,,
30820008,112,4,full flavoured,,,,
30827005,112,4,full flavoured,,,,
30933000,112,4,full flavoured,,,,
31036098,112,4,full flavoured,,,,
31052225,112,4,full flavoured,,,,
31076297,112,4,full flavoured,,,,
31094480,112,4,full flavoured,,,,
31099398,112,4,full flavoured,,,,
31148326,112,4,full flavoured,,,,
31179370,112,4,full flavoured,,,,
31183027,112,4,full flavoured,,,,
31199656,112,4,full flavoured,,,,
31237686,112,4,full flavoured,,,,
31241697,112,4,full flavoured,,,,
31266626,112,4,full flavoured,,,,
31298128,112,4,full flavoured,,,,
31305057,112,4,full flavoured,,,,
31344836,112,4,full flavoured,,,,
31373008,112,4,full flavoured,,,,
31389203,112,4,full flavoured,,,,
31407773,112,4,full flavoured,,,,
31543416,112,4,full flavoured,,,,
31685859,112,4,full flavoured,,,,
31685864,112,4,full flavoured,,,,
31705017,112,4,full flavoured,,,,
31727717,112,4,full flavoured,,,,
31728675,112,4,full flavoured,,,,
31738867,112,4,full flavoured,,,,
31747975,112,4,full flavoured,,,,
31795877,112,4,full flavoured,,,,
31808010,112,4,full flavoured,,,,
31833384,112,4,full flavoured,,,,
31861386,112,4,full flavoured,,,,
31873898,112,4,full flavoured,,,,
31880813,112,4,full flavoured,,,,
31890568,112,4,full flavoured,,,,
31902325,112,4,full flavoured,,,,
31979258,112,4,full flavoured,,,,
32007420,112,4,full flavoured,,,,
32143106,112,4,full flavoured,,,,
32336898,112,4,full flavoured,,,,
32354203,112,4,full flavoured,,,,
32388330,112,4,full flavoured,,,,
32547079,112,4,full flavoured,,,,
32768330,112,4,full flavoured,,,,
32793123,112,4,full flavoured,,,,
32812258,112,4,full flavoured,,,,
32818359,112,4,full flavoured,,,,
32851094,112,4,full flavoured,,,,
32963676,112,4,full flavoured,,,,
32983400,112,4,full flavoured,,,,
33008957,112,4,full flavoured,,,,
33023298,112,4,full flavoured,,,,
33069154,112,4,full flavoured,,,,
33078714,112,4,full flavoured,,,,
33130009,112,4,full flavoured,,,,
33131467,112,4,full flavoured,,,,
33228817,112,4,full flavoured,,,,
33230240,112,4,full flavoured,,,,
33248297,112,4,full flavoured,,,,
33300889,112,4,full flavoured,,,,
33306405,112,4,full flavoured,,,,
33346533,112,4,full flavoured,,,,
33352736,112,4,full flavoured,,,,
33373069,112,4,full flavoured,,,,
33387835,112,4,full flavoured,,,,
33409403,112,4,full flavoured,,,,
33417955,112,4,full flavoured,,,,
33437543,112,4,full flavoured,,,,
33488706,112,4,full flavoured,,,,
33498065,112,4,full flavoured,,,,
33533756,112,4,full flavoured,,,,
33544566,112,4,full flavoured,,,,
33618750,112,4,full flavoured,,,,
33640708,112,4,full flavoured,,,,
33654565,112,4,full flavoured,,,,
33658497,112,4,full flavoured,,,,
33701354,112,4,full flavoured,,,,
33709057,112,4,full flavoured,,,,
33719863,112,4,full flavoured,,,,
33759199,112,4,full flavoured,,,,
33760985,112,4,full flavoured,,,,
33762574,112,4,full flavoured,,,,
33776004,112,4,full flavoured,,,,
33818349,112,4,full flavoured,,,,
33875810,112,4,full flavoured,,,,
33954785,112,4,full flavoured,,,,
33993659,112,4,full flavoured,,,,
34197284,112,4,full flavoured,,,,
34228000,112,4,full flavoured,,,,
34494397,112,4,full flavoured,,,,
34503768,112,4,full flavoured,,,,
34514016,112,4,full flavoured,,,,
34599714,112,4,full flavoured,,,,
35044365,112,4,full flavoured,,,,
35048310,112,4,full flavoured,,,,
35054900,112,4,full flavoured,,,,
35068709,112,4,full flavoured,,,,
35117045,112,4,full flavoured,,,,
35181654,112,4,full flavoured,,,,
35199447,112,4,full flavoured,,,,
35202784,112,4,full flavoured,,,,
35238764,112,4,full flavoured,,,,
35383760,112,4,full flavoured,,,,
35444230,112,4,full flavoured,,,,
35446263,112,4,full flavoured,,,,
35446828,112,4,full flavoured,,,,
35458459,112,4,full flavoured,,,,
35490643,112,4,full flavoured,,,,
35507884,112,4,full flavoured,,,,
35682689,112,4,full flavoured,,,,
35682740,112,4,full flavoured,,,,
35684570,112,4,full flavoured,,,,
35695296,112,4,full flavoured,,,,
35701710,112,4,full flavoured,,,,
35750126,112,4,full flavoured,,,,
35794296,112,4,full flavoured,,,,
35800206,112,4,full flavoured,,,,
35947033,112,4,full flavoured,,,,
35995605,112,4,full flavoured,,,,
35997864,112,4,full flavoured,,,,
36011195,112,4,full flavoured,,,,
36214088,112,4,full flavoured,,,,
36264413,112,4,full flavoured,,,,
36471385,112,4,full flavoured,,,,
36569527,112,4,full flavoured,,,,
36745535,112,4,full flavoured,,,,
36991517,112,4,full flavoured,,,,
37012018,112,4,full flavoured,,,,
37050384,112,4,full flavoured,,,,
37067407,112,4,full flavoured,,,,
37072055,112,4,full flavoured,,,,
37199936,112,4,full flavoured,,,,
37253003,112,4,full flavoured,,,,
37253079,112,4,full flavoured,,,,
37279546,112,4,full flavoured,,,,
37287763,112,4,full flavoured,,,,
37314073,112,4,full flavoured,,,,
37326095,112,4,full flavoured,,,,
37395697,112,4,full flavoured,,,,
37408798,112,4,full flavoured,,,,
37409986,112,4,full flavoured,,,,
37411908,112,4,full flavoured,,,,
37428664,112,4,full flavoured,,,,
37467400,112,4,full flavoured,,,,
37475146,112,4,full flavoured,,,,
37529790,112,4,full flavoured,,,,
37554153,112,4,full flavoured,,,,
37570313,112,4,full flavoured,,,,
37602064,112,4,full flavoured,,,,
37694059,112,4,full flavoured,,,,
37759357,112,4,full flavoured,,,,
37799905,112,4,full flavoured,,,,
37829647,112,4,full flavoured,,,,
37861038,112,4,full flavoured,,,,
37938330,112,4,full flavoured,,,,
37946896,112,4,full flavoured,,,,
37990088,112,4,full flavoured,,,,
37993360,112,4,full flavoured,,,,
38318320,112,4,full flavoured,,,,
38590825,112,4,full flavoured,,,,
38807678,112,4,full flavoured,,,,
38987255,112,4,full flavoured,,,,
39003518,112,4,full flavoured,,,,
39038466,112,4,full flavoured,,,,
39044283,112,4,full flavoured,,,,
39070994,112,4,full flavoured,,,,
39080385,112,4,full flavoured,,,,
39081676,112,4,full flavoured,,,,
39083406,112,4,full flavoured,,,,
39094566,112,4,full flavoured,,,,
39095848,112,4,full flavoured,,,,
39099993,112,4,full flavoured,,,,
39148426,112,4,full flavoured,,,,
39194768,112,4,full flavoured,,,,
39244390,112,4,full flavoured,,,,
39247690,112,4,full flavoured,,,,
39248029,112,4,full flavoured,,,,
39268339,112,4,full flavoured,,,,
39281369,112,4,full flavoured,,,,
39306727,112,4,full flavoured,,,,
39320686,112,4,full flavoured,,,,
39367230,112,4,full flavoured,,,,
39368575,112,4,full flavoured,,,,
39403276,112,4,full flavoured,,,,
39453100,112,4,full flavoured,,,,
39459480,112,4,full flavoured,,,,
39560129,112,4,full flavoured,,,,
39565179,112,4,full flavoured,,,,
39605900,112,4,full flavoured,,,,
39647938,112,4,full flavoured,,,,
39660746,112,4,full flavoured,,,,
39726795,112,4,full flavoured,,,,
39758267,112,4,full flavoured,,,,
39802133,112,4,full flavoured,,,,
39806904,112,4,full flavoured,,,,
39808885,112,4,full flavoured,,,,
39819893,112,4,full flavoured,,,,
39820448,112,4,full flavoured,,,,
39836534,112,4,full flavoured,,,,
39899423,112,4,full flavoured,,,,
39934105,112,4,full flavoured,,,,
39960650,112,4,full flavoured,,,,
40233533,112,4,full flavoured,,,,
40345214,112,4,full flavoured,,,,
40349759,112,4,full flavoured,,,,
40408443,112,4,full flavoured,,,,
40431175,112,4,full flavoured,,,,
40441767,112,4,full flavoured,,,,
40475994,112,4,full flavoured,,,,
40525164,112,4,full flavoured,,,,
40539788,112,4,full flavoured,,,,
40549273,112,4,full flavoured,,,,
40755273,112,4,full flavoured,,,,
40790173,112,4,full flavoured,,,,
40923795,112,4,full flavoured,,,,
41094560,112,4,full flavoured,,,,
41112035,112,4,full flavoured,,,,
41148977,112,4,full flavoured,,,,
41161498,112,4,full flavoured,,,,
41177040,112,4,full flavoured,,,,
41221609,112,4,full flavoured,,,,
41241805,112,4,full flavoured,,,,
41242088,112,4,full flavoured,,,,
41259353,112,4,full flavoured,,,,
41264915,112,4,full flavoured,,,,
41292466,112,4,full flavoured,,,,
41297633,112,4,full flavoured,,,,
41380990,112,4,full flavoured,,,,
41393823,112,4,full flavoured,,,,
41401846,112,4,full flavoured,,,,
41420195,112,4,full flavoured,,,,
41429935,112,4,full flavoured,,,,
41466376,112,4,full flavoured,,,,
41549164,112,4,full flavoured,,,,
41556188,112,4,full flavoured,,,,
41559068,112,4,full flavoured,,,,
41628109,112,4,full flavoured,,,,
41636388,112,4,full flavoured,,,,
41676237,112,4,full flavoured,,,,
41687698,112,4,full flavoured,,,,
41742388,112,4,full flavoured,,,,
41827009,112,4,full flavoured,,,,
41887857,112,4,full flavoured,,,,
41919368,112,4,full flavoured,,,,
41958939,112,4,full flavoured,,,,
41975519,112,4,full flavoured,,,,
41996026,112,4,full flavoured,,,,
42234606,112,4,full flavoured,,,,
42294290,112,4,full flavoured,,,,
42353326,112,4,full flavoured,,,,
42368356,112,4,full flavoured,,,,
42393860,112,4,full flavoured,,,,
42765228,112,4,full flavoured,,,,
42895744,112,4,full flavoured,,,,
43022925,112,4,full flavoured,,,,
43024509,112,4,full flavoured,,,,
43135489,112,4,full flavoured,,,,
43149570,112,4,full flavoured,,,,
43157396,112,4,full flavoured,,,,
43164274,112,4,full flavoured,,,,
43194436,112,4,full flavoured,,,,
43201417,112,4,full flavoured,,,,
43206783,112,4,full flavoured,,,,
43216107,112,4,full flavoured,,,,
43235177,112,4,full flavoured,,,,
43249300,112,4,full flavoured,,,,
43262689,112,4,full flavoured,,,,
43293629,112,4,full flavoured,,,,
43314626,112,4,full flavoured,,,,
43331367,112,4,full flavoured,,,,
43340328,112,4,full flavoured,,,,
43352637,112,4,full flavoured,,,,
43396316,112,4,full flavoured,,,,
43410944,112,4,full flavoured,,,,
43431277,112,4,full flavoured,,,,
43460364,112,4,full flavoured,,,,
43524399,112,4,full flavoured,,,,
43531168,112,4,full flavoured,,,,
43604985,112,4,full flavoured,,,,
43609317,112,4,full flavoured,,,,
43620527,112,4,full flavoured,,,,
43664020,112,4,full flavoured,,,,
43695103,112,4,full flavoured,,,,
43732609,112,4,full flavoured,,,,
43823539,112,4,full flavoured,,,,
43823558,112,4,full flavoured,,,,
43877428,112,4,full flavoured,,,,
43987484,112,4,full flavoured,,,,
43996747,112,4,full flavoured,,,,
44010163,112,4,full flavoured,,,,
44096048,112,4,full flavoured,,,,
44356913,112,4,full flavoured,,,,
44435005,112,4,full flavoured,,,,
44532619,112,4,full flavoured,,,,
44580728,112,4,full flavoured,,,,
44589776,112,4,full flavoured,,,,
44813096,112,4,full flavoured,,,,
44835683,112,4,full flavoured,,,,
44977016,112,4,full flavoured,,,,
45057594,112,4,full flavoured,,,,
45069605,112,4,full flavoured,,,,
45073739,112,4,full flavoured,,,,
45107697,112,4,full flavoured,,,,
45113650,112,4,full flavoured,,,,
45131065,112,4,full flavoured,,,,
45167709,112,4,full flavoured,,,,
45209940,112,4,full flavoured,,,,
45236355,112,4,full flavoured,,,,
45273804,112,4,full flavoured,,,,
45298890,112,4,full flavoured,,,,
45348248,112,4,full flavoured,,,,
45405088,112,4,full flavoured,,,,
45409539,112,4,full flavoured,,,,
45425478,112,4,full flavoured,,,,
45491223,112,4,full flavoured,,,,
45541934,112,4,full flavoured,,,,
45544560,112,4,full flavoured,,,,
45567028,112,4,full flavoured,,,,
45570639,112,4,full flavoured,,,,
45639926,112,4,full flavoured,,,,
45673699,112,4,full flavoured,,,,
45712417,112,4,full flavoured,,,,
45736197,112,4,full flavoured,,,,
45819130,112,4,full flavoured,,,,
45840928,112,4,full flavoured,,,,
45884517,112,4,full flavoured,,,,
45955793,112,4,full flavoured,,,,
45968489,112,4,full flavoured,,,,
45984446,112,4,full flavoured,,,,
46270273,112,4,full flavoured,,,,
46437155,112,4,full flavoured,,,,
46564119,112,4,full flavoured,,,,
46643536,112,4,full flavoured,,,,
46674354,112,4,full flavoured,,,,
46919073,112,4,full flavoured,,,,
46976634,112,4,full flavoured,,,,
47027138,112,4,full flavoured,,,,
47101468,112,4,full flavoured,,,,
47185444,112,4,full flavoured,,,,
47218897,112,4,full flavoured,,,,
47229848,112,4,full flavoured,,,,
47240190,112,4,full flavoured,,,,
47249280,112,4,full flavoured,,,,
47338828,112,4,full flavoured,,,,
47354016,112,4,full flavoured,,,,
47354588,112,4,full flavoured,,,,
47357478,112,4,full flavoured,,,,
47362917,112,4,full flavoured,,,,
47411913,112,4,full flavoured,,,,
47435914,112,4,full flavoured,,,,
47440627,112,4,full flavoured,,,,
47476848,112,4,full flavoured,,,,
47489295,112,4,full flavoured,,,,
47520993,112,4,full flavoured,,,,
47592027,112,4,full flavoured,,,,
47612959,112,4,full flavoured,,,,
47644356,112,4,full flavoured,,,,
47703535,112,4,full flavoured,,,,
47742507,112,4,full flavoured,,,,
47757136,112,4,full flavoured,,,,
47784120,112,4,full flavoured,,,,
47791249,112,4,full flavoured,,,,
47794385,112,4,full flavoured,,,,
47836520,112,4,full flavoured,,,,
47839378,112,4,full flavoured,,,,
47848150,112,4,full flavoured,,,,
47852647,112,4,full flavoured,,,,
47900597,112,4,full flavoured,,,,
47968407,112,4,full flavoured,,,,
47975436,112,4,full flavoured,,,,
47982045,112,4,full flavoured,,,,
48068043,112,4,full flavoured,,,,
48188485,112,4,full flavoured,,,,
48436418,112,4,full flavoured,,,,
48511035,112,4,full flavoured,,,,
48568700,112,4,full flavoured,,,,
48580543,112,4,full flavoured,,,,
48763293,112,4,full flavoured,,,,
48825347,112,4,full flavoured,,,,
48898693,112,4,full flavoured,,,,
49019156,112,4,full flavoured,,,,
49021734,112,4,full flavoured,,,,
49120753,112,4,full flavoured,,,,
49140275,112,4,full flavoured,,,,
49173299,112,4,full flavoured,,,,
49192774,112,4,full flavoured,,,,
49287705,112,4,full flavoured,,,,
49361465,112,4,full flavoured,,,,
49426739,112,4,full flavoured,,,,
49502238,112,4,full flavoured,,,,
49520973,112,4,full flavoured,,,,
49579577,112,4,full flavoured,,,,
49595718,112,4,full flavoured,,,,
49720279,112,4,full flavoured,,,,
49727799,112,4,full flavoured,,,,
49758427,112,4,full flavoured,,,,
49797580,112,4,full flavoured,,,,
49821735,112,4,full flavoured,,,,
49890950,112,4,full flavoured,,,,
49900539,112,4,full flavoured,,,,
49973323,112,4,full flavoured,,,,
50036179,112,4,full flavoured,,,,
50095777,112,4,full flavoured,,,,
50157883,112,4,full flavoured,,,,
50158806,112,4,full flavoured,,,,
50271775,112,4,full flavoured,,,,
50351309,112,4,full flavoured,,,,
50442045,112,4,full flavoured,,,,
50482348,112,4,full flavoured,,,,
50505873,112,4,full flavoured,,,,
50534064,112,4,full flavoured,,,,
50588557,112,4,full flavoured,,,,
50597033,112,4,full flavoured,,,,
50715485,112,4,full flavoured,,,,
50832564,112,4,full flavoured,,,,
50903264,112,4,full flavoured,,,,
50904098,112,4,full flavoured,,,,
50943783,112,4,full flavoured,,,,
50943797,112,4,full flavoured,,,,
51010777,112,4,full flavoured,,,,
51017316,112,4,full flavoured,,,,
51142254,112,4,full flavoured,,,,
51168098,112,4,full flavoured,,,,
51177748,112,4,full flavoured,,,,
51195526,112,4,full flavoured,,,,
51209773,112,4,full flavoured,,,,
51232580,112,4,full flavoured,,,,
51263897,112,4,full flavoured,,,,
51296619,112,4,full flavoured,,,,
51305326,112,4,full flavoured,,,,
51311737,112,4,full flavoured,,,,
51332438,112,4,full flavoured,,,,
51379459,112,4,full flavoured,,,,
51382367,112,4,full flavoured,,,,
51408710,112,4,full flavoured,,,,
51434574,112,4,full flavoured,,,,
51486176,112,4,full flavoured,,,,
51500224,112,4,full flavoured,,,,
51523697,112,4,full flavoured,,,,
51527619,112,4,full flavoured,,,,
51545156,112,4,full flavoured,,,,
51550756,112,4,full flavoured,,,,
51559035,112,4,full flavoured,,,,
51596156,112,4,full flavoured,,,,
51607994,112,4,full flavoured,,,,
51661368,112,4,full flavoured,,,,
51674714,112,4,full flavoured,,,,
51693539,112,4,full flavoured,,,,
51712607,112,4,full flavoured,,,,
51714517,112,4,full flavoured,,,,
51746126,112,4,full flavoured,,,,
51755145,112,4,full flavoured,,,,
51774785,112,4,full flavoured,,,,
51779377,112,4,full flavoured,,,,
51806998,112,4,full flavoured,,,,
51817256,112,4,full flavoured,,,,
51828698,112,4,full flavoured,,,,
51831163,112,4,full flavoured,,,,
51834586,112,4,full flavoured,,,,
51849884,112,4,full flavoured,,,,
51925586,112,4,full flavoured,,,,
52008854,112,4,full flavoured,,,,
52120836,112,4,full flavoured,,,,
52289557,112,4,full flavoured,,,,
52347858,112,4,full flavoured,,,,
52533110,112,4,full flavoured,,,,
52534690,112,4,full flavoured,,,,
52641350,112,4,full flavoured,,,,
52772530,112,4,full flavoured,,,,
52773605,112,4,full flavoured,,,,
52805658,112,4,full flavoured,,,,
52998308,112,4,full flavoured,,,,
53067513,112,4,full flavoured,,,,
53082438,112,4,full flavoured,,,,
53112237,112,4,full flavoured,,,,
53133796,112,4,full flavoured,,,,
53171929,112,4,full flavoured,,,,
53183055,112,4,full flavoured,,,,
53198543,112,4,full flavoured,,,,
53225305,112,4,full flavoured,,,,
53257956,112,4,full flavoured,,,,
53259804,112,4,full flavoured,,,,
53264537,112,4,full flavoured,,,,
53281697,112,4,full flavoured,,,,
53325333,112,4,full flavoured,,,,
53440940,112,4,full flavoured,,,,
53448828,112,4,full flavoured,,,,
53490950,112,4,full flavoured,,,,
53516648,112,4,full flavoured,,,,
53527388,112,4,full flavoured,,,,
53531475,112,4,full flavoured,,,,
53568388,112,4,full flavoured,,,,
53618340,112,4,full flavoured,,,,
53649474,112,4,full flavoured,,,,
53739644,112,4,full flavoured,,,,
53820380,112,4,full flavoured,,,,
53867099,112,4,full flavoured,,,,
53912304,112,4,full flavoured,,,,
53918008,112,4,full flavoured,,,,
53930614,112,4,full flavoured,,,,
53938068,112,4,full flavoured,,,,
53972166,112,4,full flavoured,,,,
53994277,112,4,full flavoured,,,,
54151983,112,4,full flavoured,,,,
54188627,112,4,full flavoured,,,,
54397184,112,4,full flavoured,,,,
54400430,112,4,full flavoured,,,,
54417308,112,4,full flavoured,,,,
54527755,112,4,full flavoured,,,,
54665628,112,4,full flavoured,,,,
55037416,112,4,full flavoured,,,,
55085129,112,4,full flavoured,,,,
55091277,112,4,full flavoured,,,,
55096548,112,4,full flavoured,,,,
55113698,112,4,full flavoured,,,,
55146127,112,4,full flavoured,,,,
55198834,112,4,full flavoured,,,,
55215130,112,4,full flavoured,,,,
55224677,112,4,full flavoured,,,,
55243567,112,4,full flavoured,,,,
55261037,112,4,full flavoured,,,,
55282020,112,4,full flavoured,,,,
55286793,112,4,full flavoured,,,,
55310774,112,4,full flavoured,,,,
55394080,112,4,full flavoured,,,,
55492454,112,4,full flavoured,,,,
55494146,112,4,full flavoured,,,,
55495405,112,4,full flavoured,,,,
55499615,112,4,full flavoured,,,,
55523978,112,4,full flavoured,,,,
55588540,112,4,full flavoured,,,,
55644927,112,4,full flavoured,,,,
55699105,112,4,full flavoured,,,,
55718490,112,4,full flavoured,,,,
55743734,112,4,full flavoured,,,,
55749820,112,4,full flavoured,,,,
55835404,112,4,full flavoured,,,,
55854336,112,4,full flavoured,,,,
55876423,112,4,full flavoured,,,,
55883508,112,4,full flavoured,,,,
55910940,112,4,full flavoured,,,,
55922383,112,4,full flavoured,,,,
55925315,112,4,full flavoured,,,,
55981706,112,4,full flavoured,,,,
56096410,112,4,full flavoured,,,,
56256333,112,4,full flavoured,,,,
56333000,112,4,full flavoured,,,,
56390573,112,4,full flavoured,,,,
56508406,112,4,full flavoured,,,,
56511007,112,4,full flavoured,,,,
56576089,112,4,full flavoured,,,,
56590910,112,4,full flavoured,,,,
56704676,112,4,full flavoured,,,,
56820893,112,4,full flavoured,,,,
56949169,112,4,full flavoured,,,,
56978794,112,4,full flavoured,,,,
